Date,Study,Semester,Program
9/15/2019,5,F19,BAPG
9/16/2019,1,F19,BAPG
9/17/2019,2,F19,BAPG
9/18/2019,0,F19,BAPG
9/19/2019,0,F19,BAPG
9/20/2019,1,F19,BAPG
9/21/2019,2,F19,BAPG
9/22/2019,0,F19,BAPG
9/23/2019,0,F19,BAPG
9/24/2019,1,F19,BAPG
9/25/2019,0,F19,BAPG
9/26/2019,0,F19,BAPG
9/27/2019,0,F19,BAPG
9/28/2019,2,F19,BAPG
9/29/2019,4,F19,BAPG
9/30/2019,3,F19,BAPG
10/1/2019,4,F19,BAPG
10/2/2019,0,F19,BAPG
10/3/2019,1,F19,BAPG
10/4/2019,1,F19,BAPG
10/5/2019,2,F19,BAPG
10/6/2019,3,F19,BAPG
10/7/2019,7,F19,BAPG
10/8/2019,0,F19,BAPG
10/9/2019,0,F19,BAPG
10/10/2019,0,F19,BAPG
10/11/2019,1,F19,BAPG
10/12/2019,1,F19,BAPG
10/13/2019,3,F19,BAPG
10/14/2019,6,F19,BAPG
10/15/2019,6,F19,BAPG
10/18/2019,0,F19,BAPG
10/19/2019,0,F19,BAPG
10/20/2019,3,F19,BAPG
10/21/2019,4,F19,BAPG
10/22/2019,7,F19,BAPG
10/23/2019,1,F19,BAPG
10/24/2019,0,F19,BAPG
10/25/2019,0,F19,BAPG
10/26/2019,0.5,F19,BAPG
10/27/2019,2,F19,BAPG
10/28/2019,1,F19,BAPG
10/29/2019,2,F19,BAPG
10/30/2019,3,F19,BAPG
10/31/2019,0.5,F19,BAPG
1/7/2020,0,W20,BAPG
1/8/2020,0,W20,BAPG
1/9/2020,0,W20,BAPG
1/10/2020,2,W20,BAPG
1/11/2020,1,W20,BAPG
1/12/2020,1,W20,BAPG
1/13/2020,1,W20,BAPG
1/14/2020,1,W20,BAPG
1/15/2020,3,W20,BAPG
1/16/2020,1,W20,BAPG
1/17/2020,0,W20,BAPG
1/18/2020,0,W20,BAPG
1/19/2020,0,W20,BAPG
1/20/2020,0,W20,BAPG
1/21/2020,3,W20,BAPG
1/22/2020,5,W20,BAPG
1/23/2020,0,W20,BAPG
1/24/2020,0,W20,BAPG
1/25/2020,0,W20,BAPG
1/26/2020,4,W20,BAPG
1/27/2020,8,W20,BAPG
1/28/2020,5,W20,BAPG
1/29/2020,2,W20,BAPG
1/30/2020,2,W20,BAPG
1/31/2020,3,W20,BAPG
2/1/2020,2,W20,BAPG
2/2/2020,1,W20,BAPG
2/3/2020,1,W20,BAPG
2/4/2020,0,W20,BAPG
2/5/2020,4,W20,BAPG
2/6/2020,3,W20,BAPG
2/7/2020,4,W20,BAPG
9/10/2019,0,F19,BAPG
9/11/2019,2,F19,BAPG
9/12/2019,0,F19,BAPG
9/13/2019,3,F19,BAPG
9/14/2019,4,F19,BAPG
9/15/2019,2,F19,BAPG
9/16/2019,1,F19,BAPG
9/17/2019,1,F19,BAPG
9/18/2019,2,F19,BAPG
9/19/2019,2,F19,BAPG
9/20/2019,0,F19,BAPG
9/21/2019,2,F19,BAPG
9/22/2019,4,F19,BAPG
9/23/2019,2,F19,BAPG
9/24/2019,2,F19,BAPG
9/25/2019,3,F19,BAPG
9/26/2019,4,F19,BAPG
9/27/2019,1,F19,BAPG
9/28/2019,3,F19,BAPG
9/29/2019,4,F19,BAPG
9/30/2019,2,F19,BAPG
10/1/2019,4,F19,BAPG
10/2/2019,3,F19,BAPG
10/3/2019,2,F19,BAPG
10/4/2019,1,F19,BAPG
10/5/2019,3,F19,BAPG
10/6/2019,5,F19,BAPG
10/7/2019,2,F19,BAPG
10/8/2019,4,F19,BAPG
10/9/2019,3,F19,BAPG
10/10/2019,2,F19,BAPG
10/11/2019,0,F19,BAPG
10/12/2019,7,F19,BAPG
10/13/2019,4,F19,BAPG
10/14/2019,4,F19,BAPG
10/15/2019,5,F19,BAPG
10/16/2019,3,F19,BAPG
10/17/2019,2,F19,BAPG
10/18/2019,1,F19,BAPG
10/19/2019,3,F19,BAPG
10/20/2019,5,F19,BAPG
10/21/2019,2,F19,BAPG
10/22/2019,5,F19,BAPG
10/23/2019,3,F19,BAPG
10/24/2019,2,F19,BAPG
10/25/2019,2,F19,BAPG
10/26/2019,7,F19,BAPG
10/27/2019,8,F19,BAPG
10/28/2019,8,F19,BAPG
10/29/2019,5,F19,BAPG
10/30/2019,4,F19,BAPG
10/31/2019,3,F19,BAPG
1/7/2020,0,W20,BAPG
1/8/2020,0,W20,BAPG
1/9/2020,0,W20,BAPG
1/10/2020,0,W20,BAPG
1/11/2020,0,W20,BAPG
1/12/2020,0,W20,BAPG
1/13/2020,1,W20,BAPG
1/14/2020,0,W20,BAPG
1/15/2020,3,W20,BAPG
1/16/2020,1,W20,BAPG
1/17/2020,0,W20,BAPG
1/18/2020,2,W20,BAPG
1/19/2020,4,W20,BAPG
1/20/2020,2,W20,BAPG
1/21/2020,3,W20,BAPG
1/22/2020,2,W20,BAPG
1/23/2020,0,W20,BAPG
1/24/2020,1,W20,BAPG
1/26/2020,4,W20,BAPG
1/27/2020,2,W20,BAPG
1/28/2020,3,W20,BAPG
1/29/2020,2,W20,BAPG
1/30/2020,3,W20,BAPG
1/31/2020,7,W20,BAPG
2/1/2020,0,W20,BAPG
2/2/2020,2,W20,BAPG
2/3/2020,3,W20,BAPG
2/4/2020,5,W20,BAPG
2/5/2020,6,W20,BAPG
2/6/2020,2,W20,BAPG
2/7/2020,1,W20,BAPG
9/9/2019,4,F19,BAPG
9/10/2019,2.5,F19,BAPG
9/11/2019,1,F19,BAPG
9/12/2019,3.5,F19,BAPG
9/13/2019,2,F19,BAPG
9/14/2019,0,F19,BAPG
9/15/2019,1.5,F19,BAPG
9/16/2019,2,F19,BAPG
9/17/2019,3,F19,BAPG
9/18/2019,1,F19,BAPG
9/19/2019,1,F19,BAPG
9/20/2019,2.5,F19,BAPG
9/21/2019,1.5,F19,BAPG
9/22/2019,1,F19,BAPG
9/23/2019,1,F19,BAPG
9/24/2019,3,F19,BAPG
9/25/2019,2.25,F19,BAPG
9/26/2019,1,F19,BAPG
9/27/2019,1.5,F19,BAPG
9/28/2019,0.5,F19,BAPG
9/29/2019,0,F19,BAPG
9/30/2019,2.5,F19,BAPG
10/1/2019,1,F19,BAPG
10/2/2019,1.5,F19,BAPG
10/3/2019,2,F19,BAPG
10/4/2019,4.5,F19,BAPG
10/5/2019,2,F19,BAPG
10/6/2019,1.5,F19,BAPG
10/7/2019,1,F19,BAPG
10/8/2019,4,F19,BAPG
10/9/2019,2,F19,BAPG
10/10/2019,2,F19,BAPG
10/11/2019,4,F19,BAPG
10/12/2019,2.5,F19,BAPG
10/13/2019,2,F19,BAPG
10/14/2019,1,F19,BAPG
10/15/2019,2.5,F19,BAPG
10/20/2019,2.5,F19,BAPG
10/21/2019,3,F19,BAPG
10/22/2019,3.5,F19,BAPG
10/23/2019,2,F19,BAPG
10/24/2019,1.5,F19,BAPG
10/25/2019,1,F19,BAPG
10/26/2019,4,F19,BAPG
10/27/2019,4.5,F19,BAPG
10/28/2019,2,F19,BAPG
10/29/2019,1.5,F19,BAPG
10/30/2019,2,F19,BAPG
10/31/2019,1,F19,BAPG
11/1/2019,3,F19,BAPG
11/2/2019,4,F19,BAPG
11/3/2019,4.5,F19,BAPG
11/4/2019,1.5,F19,BAPG
11/5/2019,2.5,F19,BAPG
11/6/2019,5,F19,BAPG
11/7/2019,5,F19,BAPG
11/8/2019,4.5,F19,BAPG
11/9/2019,2,F19,BAPG
11/10/2019,2.5,F19,BAPG
11/11/2019,3,F19,BAPG
11/12/2019,5.5,F19,BAPG
11/13/2019,2,F19,BAPG
11/14/2019,1.5,F19,BAPG
1/7/2020,2,W20,BAPG
1/8/2020,2,W20,BAPG
1/9/2020,2.5,W20,BAPG
1/10/2020,1,W20,BAPG
1/11/2020,1.5,W20,BAPG
1/12/2020,4,W20,BAPG
1/13/2020,2.5,W20,BAPG
1/14/2020,0,W20,BAPG
1/15/2020,0,W20,BAPG
1/16/2020,1,W20,BAPG
1/17/2020,1,W20,BAPG
1/18/2020,0,W20,BAPG
1/19/2020,0,W20,BAPG
1/20/2020,0,W20,BAPG
1/21/2020,3,W20,BAPG
1/22/2020,4,W20,BAPG
1/23/2020,5,W20,BAPG
1/24/2020,3,W20,BAPG
1/25/2020,2,W20,BAPG
1/26/2020,6,W20,BAPG
1/27/2020,4,W20,BAPG
1/28/2020,2,W20,BAPG
1/29/2020,2,W20,BAPG
1/30/2020,2,W20,BAPG
1/31/2020,2,W20,BAPG
2/1/2020,1,W20,BAPG
2/2/2020,2,W20,BAPG
2/3/2020,1,W20,BAPG
2/4/2020,0,W20,BAPG
2/5/2020,3,W20,BAPG
2/6/2020,2,W20,BAPG
2/7/2020,2,W20,BAPG
9/10/2019,2.5,F19,HAGC
9/11/2019,3,F19,HAGC
9/12/2019,6,F19,HAGC
9/13/2019,4,F19,HAGC
9/14/2019,5,F19,HAGC
9/15/2019,2,F19,HAGC
9/16/2019,6,F19,HAGC
9/17/2019,8,F19,HAGC
9/18/2019,2,F19,HAGC
9/19/2019,2,F19,HAGC
9/20/2019,1,F19,HAGC
9/21/2019,0,F19,HAGC
9/22/2019,0,F19,HAGC
9/23/2019,6,F19,HAGC
9/24/2019,4,F19,HAGC
9/25/2019,1,F19,HAGC
9/26/2019,2,F19,HAGC
9/27/2019,2,F19,HAGC
9/28/2019,4,F19,HAGC
9/29/2019,4,F19,HAGC
9/30/2019,2,F19,HAGC
10/1/2019,3,F19,HAGC
10/2/2019,2,F19,HAGC
10/3/2019,4,F19,HAGC
10/4/2019,2,F19,HAGC
10/5/2019,0,F19,HAGC
10/6/2019,0,F19,HAGC
10/7/2019,3,F19,HAGC
10/8/2019,4,F19,HAGC
10/9/2019,7,F19,HAGC
10/10/2019,4,F19,HAGC
10/11/2019,1,F19,HAGC
10/12/2019,1,F19,HAGC
10/13/2019,0,F19,HAGC
10/14/2019,0,F19,HAGC
10/15/2019,4,F19,HAGC
10/24/2019,1,F19,HAGC
10/25/2019,0,F19,HAGC
10/26/2019,0,F19,HAGC
10/27/2019,0,F19,HAGC
10/28/2019,3,F19,HAGC
10/29/2019,3,F19,HAGC
10/30/2019,3,F19,HAGC
10/31/2019,3,F19,HAGC
1/7/2020,0,W20,HAGC
1/8/2020,0,W20,HAGC
1/9/2020,4,W20,HAGC
1/10/2020,3,W20,HAGC
1/11/2020,0,W20,HAGC
1/12/2020,0,W20,HAGC
1/13/2020,3,W20,HAGC
1/14/2020,5,W20,HAGC
1/15/2020,5,W20,HAGC
1/16/2020,4,W20,HAGC
1/17/2020,1,W20,HAGC
1/18/2020,0,W20,HAGC
1/19/2020,1,W20,HAGC
1/20/2020,4,W20,HAGC
1/21/2020,6,W20,HAGC
1/22/2020,8,W20,HAGC
1/23/2020,2,W20,HAGC
1/24/2020,3,W20,HAGC
1/25/2020,0,W20,HAGC
1/26/2020,3,W20,HAGC
1/27/2020,4,W20,HAGC
1/28/2020,2,W20,HAGC
1/29/2020,6,W20,HAGC
1/30/2020,1,W20,HAGC
1/31/2020,1,W20,HAGC
2/1/2020,0,W20,HAGC
2/2/2020,0,W20,HAGC
2/3/2020,7,W20,HAGC
2/4/2020,2,W20,HAGC
2/5/2020,8,W20,HAGC
2/6/2020,5,W20,HAGC
2/7/2020,1,W20,HAGC
2/8/2020,0,W20,HAGC
2/9/2020,0,W20,HAGC
2/10/2020,4,W20,HAGC
2/11/2020,4,W20,HAGC
2/12/2020,8,W20,HAGC
2/13/2020,6,W20,HAGC
2/14/2020,2,W20,HAGC
2/15/2020,0,W20,HAGC
2/16/2020,0,W20,HAGC
2/17/2020,0,W20,HAGC
2/18/2020,7,W20,HAGC
2/19/2020,9,W20,HAGC
2/20/2020,5,W20,HAGC
9/10/2019,4,F19,BAPG
9/11/2019,5,F19,BAPG
9/12/2019,3,F19,BAPG
9/13/2019,2,F19,BAPG
9/14/2019,5,F19,BAPG
9/15/2019,4,F19,BAPG
9/16/2019,5,F19,BAPG
9/17/2019,3,F19,BAPG
9/18/2019,4,F19,BAPG
9/19/2019,3.5,F19,BAPG
9/20/2019,4,F19,BAPG
9/21/2019,5,F19,BAPG
9/22/2019,2,F19,BAPG
9/23/2019,4,F19,BAPG
9/24/2019,5,F19,BAPG
9/25/2019,2,F19,BAPG
9/26/2019,2,F19,BAPG
9/27/2019,4,F19,BAPG
9/28/2019,5,F19,BAPG
9/29/2019,6,F19,BAPG
9/30/2019,1,F19,BAPG
10/1/2019,3,F19,BAPG
10/2/2019,5,F19,BAPG
10/3/2019,4,F19,BAPG
10/4/2019,3,F19,BAPG
10/5/2019,4.5,F19,BAPG
10/6/2019,4,F19,BAPG
10/7/2019,7,F19,BAPG
10/8/2019,5,F19,BAPG
10/9/2019,6,F19,BAPG
10/10/2019,4,F19,BAPG
10/11/2019,5,F19,BAPG
10/12/2019,6,F19,BAPG
10/13/2019,3,F19,BAPG
10/14/2019,6,F19,BAPG
10/15/2019,6,F19,BAPG
10/16/2019,5,F19,BAPG
10/17/2019,4.5,F19,BAPG
10/18/2109,6,F19,BAPG
10/19/2019,5.5,F19,BAPG
10/20/2019,4,F19,BAPG
10/21/2019,7,F19,BAPG
10/22/2019,7.5,F19,BAPG
10/23/2019,6,F19,BAPG
10/24/2019,5,F19,BAPG
10/25/2019,5.5,F19,BAPG
10/26/2019,6,F19,BAPG
10/27/2019,6.5,F19,BAPG
10/28/2019,7,F19,BAPG
10/29/2019,6,F19,BAPG
10/30/2019,5.5,F19,BAPG
10/31/2019,4,F19,BAPG
1/7/2020,2,W20,BAPG
1/8/2020,1,W20,BAPG
1/9/2020,3,W20,BAPG
1/10/2020,2,W20,BAPG
1/11/2020,3,W20,BAPG
1/12/2020,2,W20,BAPG
1/13/2020,4,W20,BAPG
1/14/2020,5.5,W20,BAPG
1/15/2020,3,W20,BAPG
1/16/2020,4,W20,BAPG
1/17/2020,3,W20,BAPG
1/18/2020,1,W20,BAPG
1/19/2020,4,W20,BAPG
1/20/2020,4,W20,BAPG
1/21/2020,2,W20,BAPG
1/22/2020,3,W20,BAPG
1/23/2020,2,W20,BAPG
1/24/2020,4,W20,BAPG
1/25/2020,2,W20,BAPG
1/26/2020,4,W20,BAPG
1/27/2020,3,W20,BAPG
1/28/2020,1,W20,BAPG
1/29/2020,3,W20,BAPG
1/30/2020,3.5,W20,BAPG
1/31/2020,4,W20,BAPG
2/1/2020,3,W20,BAPG
2/2/2020,4,W20,BAPG
2/3/2020,2,W20,BAPG
2/4/2020,1,W20,BAPG
2/5/2020,2,W20,BAPG
2/6/2020,3,W20,BAPG
2/7/2020,2,W20,BAPG
9/10/2019,3,F19,HAGC
9/11/2019,3,F19,HAGC
9/12/2019,2,F19,HAGC
9/13/2019,5,F19,HAGC
9/14/2019,6,F19,HAGC
9/15/2019,4,F19,HAGC
9/16/2019,2,F19,HAGC
9/17/2019,4,F19,HAGC
9/18/2019,4,F19,HAGC
9/19/2019,2,F19,HAGC
9/20/2019,4,F19,HAGC
9/21/2019,5,F19,HAGC
9/22/2019,7,F19,HAGC
9/23/2019,5,F19,HAGC
9/24/2019,7,F19,HAGC
9/25/2019,5,F19,HAGC
9/26/2019,7,F19,HAGC
9/27/2019,3,F19,HAGC
9/28/2019,2,F19,HAGC
9/29/2019,1,F19,HAGC
9/30/2019,5,F19,HAGC
10/1/2019,4,F19,HAGC
10/2/2019,5,F19,HAGC
10/3/2019,6,F19,HAGC
10/4/2019,0,F19,HAGC
10/5/2019,2,F19,HAGC
10/6/2019,2,F19,HAGC
10/7/2019,4,F19,HAGC
10/8/2019,5,F19,HAGC
10/9/2019,4,F19,HAGC
10/10/2019,6,F19,HAGC
10/11/2019,2,F19,HAGC
10/12/2019,4,F19,HAGC
10/13/2019,1,F19,HAGC
10/14/2019,5,F19,HAGC
10/15/2019,3,F19,HAGC
10/16/2019,4,F19,HAGC
10/17/2019,5,F19,HAGC
10/18/2019,4,F19,HAGC
10/19/2019,2,F19,HAGC
10/20/2019,5,F19,HAGC
10/21/2019,6,F19,HAGC
10/22/2019,6,F19,HAGC
10/23/2019,4,F19,HAGC
10/24/2019,7,F19,HAGC
10/25/2019,1,F19,HAGC
10/26/2019,4,F19,HAGC
10/27/2019,1,F19,HAGC
10/28/2019,3,F19,HAGC
10/29/2019,5,F19,HAGC
10/30/2019,6,F19,HAGC
10/31/2019,1,F19,HAGC
1/7/2020,0,W20,HAGC
1/8/2020,0,W20,HAGC
1/9/2020,0,W20,HAGC
1/10/2020,0,W20,HAGC
1/11/2020,0,W20,HAGC
1/12/2020,0,W20,HAGC
1/13/2020,5,W20,HAGC
1/14/2020,4,W20,HAGC
1/15/2020,3,W20,HAGC
1/16/2020,3,W20,HAGC
1/17/2020,4,W20,HAGC
1/18/2020,2,W20,HAGC
1/19/2020,5,W20,HAGC
1/20/2020,3,W20,HAGC
1/21/2020,6,W20,HAGC
1/22/2020,4,W20,HAGC
1/23/2020,6,W20,HAGC
1/24/2020,5,W20,HAGC
1/25/2020,4,W20,HAGC
1/26/2020,3,W20,HAGC
1/27/2020,5,W20,HAGC
1/28/2020,4,W20,HAGC
1/29/2020,5,W20,HAGC
1/30/2020,5,W20,HAGC
1/31/2020,3,W20,HAGC
2/1/2020,0,W20,HAGC
2/2/2020,1,W20,HAGC
2/3/2020,1,W20,HAGC
2/4/2020,6,W20,HAGC
2/5/2020,5,W20,HAGC
2/6/2020,3,W20,HAGC
2/7/2020,5,W20,HAGC
9/10/2019,5,F19,HAGC
9/11/2019,4,F19,HAGC
9/12/2019,4,F19,HAGC
9/13/2019,6,F19,HAGC
9/14/2019,1,F19,HAGC
9/15/2019,1,F19,HAGC
9/16/2019,4,F19,HAGC
9/17/2019,6,F19,HAGC
9/18/2019,5,F19,HAGC
9/19/2019,5,F19,HAGC
9/20/2019,6,F19,HAGC
9/21/2019,3,F19,HAGC
9/22/2019,3,F19,HAGC
9/23/2019,5,F19,HAGC
9/24/2019,3,F19,HAGC
9/25/2019,4,F19,HAGC
9/26/2019,5,F19,HAGC
9/27/2019,6,F19,HAGC
9/28/2019,1,F19,HAGC
9/29/2019,1,F19,HAGC
9/30/2019,4,F19,HAGC
10/1/2019,5,F19,HAGC
10/2/2019,2,F19,HAGC
10/3/2019,6,F19,HAGC
10/4/2019,5,F19,HAGC
10/5/2019,1,F19,HAGC
10/6/2019,1,F19,HAGC
10/7/2019,6,F19,HAGC
10/8/2019,5,F19,HAGC
10/9/2019,6,F19,HAGC
10/10/2019,4,F19,HAGC
10/11/2019,5,F19,HAGC
10/12/2019,1,F19,HAGC
10/13/2019,1,F19,HAGC
10/14/2019,5,F19,HAGC
10/15/2019,4,F19,HAGC
1/7/2020,5,W20,HAGC
1/8/2020,4,W20,HAGC
1/9/2020,4,W20,HAGC
1/10/2020,6,W20,HAGC
1/11/2020,1,W20,HAGC
1/12/2020,1,W20,HAGC
1/13/2020,4,W20,HAGC
1/14/2020,6,W20,HAGC
1/15/2020,5,W20,HAGC
1/16/2020,5,W20,HAGC
1/17/2020,6,W20,HAGC
1/18/2020,3,W20,HAGC
1/19/2020,3,W20,HAGC
1/20/2020,5,W20,HAGC
1/21/2020,3,W20,HAGC
1/22/2020,4,W20,HAGC
1/23/2020,5,W20,HAGC
1/24/2020,6,W20,HAGC
1/25/2020,1,W20,HAGC
1/26/2020,1,W20,HAGC
1/27/2020,4,W20,HAGC
1/28/2020,5,W20,HAGC
1/29/2020,2,W20,HAGC
1/30/2020,6,W20,HAGC
1/31/2020,5,W20,HAGC
2/1/2020,1,W20,HAGC
2/2/2020,1,W20,HAGC
2/3/2020,6,W20,HAGC
2/4/2020,5,W20,HAGC
9/10/2019,3,F19,BAPG
9/11/2019,2.5,F19,BAPG
9/12/2019,4,F19,BAPG
9/13/2019,10,F19,BAPG
9/14/2019,8,F19,BAPG
9/15/2019,8.5,F19,BAPG
9/16/2019,5,F19,BAPG
9/17/2019,4,F19,BAPG
9/18/2019,6.5,F19,BAPG
9/19/2019,4,F19,BAPG
9/20/2019,4,F19,BAPG
9/21/2019,9,F19,BAPG
9/22/2019,8.5,F19,BAPG
9/23/2019,5.5,F19,BAPG
9/24/2019,6.5,F19,BAPG
9/25/2019,8,F19,BAPG
9/26/2019,5,F19,BAPG
9/27/2019,9,F19,BAPG
9/28/2019,8.5,F19,BAPG
9/29/2019,7,F19,BAPG
9/30/2019,4.5,F19,BAPG
10/1/2019,5,F19,BAPG
10/2/2019,5,F19,BAPG
10/3/2019,4,F19,BAPG
10/4/2019,9,F19,BAPG
10/5/2019,8,F19,BAPG
10/6/2019,9,F19,BAPG
10/7/2019,6,F19,BAPG
10/8/2019,6,F19,BAPG
10/9/2019,6.5,F19,BAPG
10/10/2019,4,F19,BAPG
10/11/2019,9,F19,BAPG
10/12/2019,8,F19,BAPG
10/13/2019,8,F19,BAPG
10/14/2019,8.5,F19,BAPG
10/15/2019,4,F19,BAPG
10/16/2019,3.5,F19,BAPG
10/17/2019,3,F19,BAPG
10/18/2019,9,F19,BAPG
10/19/2019,12,F19,BAPG
10/20/2019,9,F19,BAPG
10/21/2019,7,F19,BAPG
10/22/2019,6.5,F19,BAPG
10/23/2019,5,F19,BAPG
10/24/2019,5,F19,BAPG
10/25/2019,12,F19,BAPG
10/26/2019,9,F19,BAPG
10/27/2019,8.5,F19,BAPG
10/28/2019,7,F19,BAPG
10/29/2019,5.5,F19,BAPG
10/30/2019,5,F19,BAPG
10/31/2019,6,F19,BAPG
11/1/2019,5,F19,BAPG
11/2/2019,10,F19,BAPG
11/3/2019,9.5,F19,BAPG
11/4/2019,4,F19,BAPG
11/5/2019,7,F19,BAPG
11/6/2019,4.5,F19,BAPG
11/7/2019,5,F19,BAPG
11/8/2019,4,F19,BAPG
11/9/2019,11,F19,BAPG
11/10/2019,10.2,F19,BAPG
11/11/2019,4.3,F19,BAPG
11/12/2019,3,F19,BAPG
1/7/2020,3,W20,BAPG
1/8/2020,3,W20,BAPG
1/9/2020,5,W20,BAPG
1/10/2020,4,W20,BAPG
1/11/2020,4,W20,BAPG
1/12/2020,4,W20,BAPG
1/13/2020,3,W20,BAPG
1/14/2020,4,W20,BAPG
1/15/2020,5,W20,BAPG
1/16/2020,3,W20,BAPG
1/17/2020,6,W20,BAPG
1/18/2020,14,W20,BAPG
1/19/2020,4,W20,BAPG
1/20/2020,6,W20,BAPG
1/21/2020,3,W20,BAPG
1/22/2020,5.5,W20,BAPG
1/23/2020,3,W20,BAPG
1/24/2020,3.5,W20,BAPG
1/25/2020,9,W20,BAPG
1/26/2020,9.5,W20,BAPG
1/27/2020,5,W20,BAPG
1/28/2020,4,W20,BAPG
1/29/2020,6,W20,BAPG
1/30/2020,5.5,W20,BAPG
1/31/2020,6,W20,BAPG
2/1/2020,7,W20,BAPG
2/2/2020,7.5,W20,BAPG
2/3/2020,6,W20,BAPG
2/4/2020,4,W20,BAPG
2/5/2020,5,W20,BAPG
2/6/2020,4.5,W20,BAPG
2/7/2020,6,W20,BAPG
2/8/2020,6,W20,BAPG
2/9/2020,7,W20,BAPG
10/24/2019,5,F19,CAGC
10/25/2019,4,F19,CAGC
10/26/2019,4,F19,CAGC
10/27/2019,3,F19,CAGC
10/28/2019,6,F19,CAGC
10/29/2019,5,F19,CAGC
10/30/2019,6,F19,CAGC
10/31/2019,5,F19,CAGC
11/1/2019,6,F19,CAGC
11/2/2019,6,F19,CAGC
11/3/2019,7,F19,CAGC
11/4/2019,7,F19,CAGC
11/5/2019,4,F19,CAGC
11/6/2019,4,F19,CAGC
11/7/2019,4,F19,CAGC
11/8/2019,5,F19,CAGC
11/9/2019,5,F19,CAGC
11/10/2019,2,F19,CAGC
11/11/2019,6,F19,CAGC
11/12/2019,4,F19,CAGC
11/13/2019,6,F19,CAGC
11/14/2019,7,F19,CAGC
1/7/2020,5,W20,CAGC
1/8/2020,5,W20,CAGC
1/9/2020,3,W20,CAGC
1/10/2020,5,W20,CAGC
1/11/2020,4,W20,CAGC
1/12/2020,7,W20,CAGC
1/13/2020,5,W20,CAGC
1/14/2020,6,W20,CAGC
1/15/2020,4,W20,CAGC
1/16/2020,3,W20,CAGC
1/17/2020,5,W20,CAGC
1/18/2020,4,W20,CAGC
1/19/2020,6,W20,CAGC
1/20/2020,3,W20,CAGC
1/21/2020,3,W20,CAGC
1/22/2020,4,W20,CAGC
1/23/2020,2,W20,CAGC
1/24/2020,3,W20,CAGC
1/25/2020,2,W20,CAGC
1/26/2020,4,W20,CAGC
1/27/2020,4,W20,CAGC
1/28/2020,2,W20,CAGC
1/29/2020,5,W20,CAGC
1/30/2020,3,W20,CAGC
1/31/2020,3,W20,CAGC
2/1/2020,2,W20,CAGC
2/2/2020,2,W20,CAGC
2/3/2020,3,W20,CAGC
2/4/2020,3,W20,CAGC
2/5/2020,4,W20,CAGC
2/6/2020,4,W20,CAGC
2/7/2020,5,W20,CAGC
2/8/2020,5,W20,CAGC
2/9/2020,4,W20,CAGC
2/10/2020,4,W20,CAGC
2/11/2020,6,W20,CAGC
2/12/2020,2,W20,CAGC
2/13/2020,3,W20,CAGC
2/14/2020,3,W20,CAGC
2/15/2020,6,W20,CAGC
2/16/2020,5,W20,CAGC
2/17/2020,6,W20,CAGC
9/10/2019,8,F19,CAGC
9/11/2019,2,F19,CAGC
9/12/2019,1,F19,CAGC
9/13/2019,0,F19,CAGC
9/14/2019,3,F19,CAGC
9/15/2019,0,F19,CAGC
9/16/2019,7,F19,CAGC
9/17/2019,6,F19,CAGC
9/18/2019,1,F19,CAGC
9/19/2019,2,F19,CAGC
9/20/2019,5,F19,CAGC
9/21/2019,4,F19,CAGC
9/22/2019,0,F19,CAGC
9/23/2019,8,F19,CAGC
9/24/2019,8,F19,CAGC
9/25/2019,1,F19,CAGC
9/26/2019,1,F19,CAGC
9/27/2019,3,F19,CAGC
9/28/2019,0,F19,CAGC
9/29/2019,0,F19,CAGC
9/30/2019,6,F19,CAGC
10/1/2019,2,F19,CAGC
10/2/2019,0,F19,CAGC
10/3/2019,0,F19,CAGC
10/4/2019,2,F19,CAGC
10/5/2019,1,F19,CAGC
10/6/2019,5,F19,CAGC
10/7/2019,8,F19,CAGC
10/8/2019,7,F19,CAGC
10/9/2019,5,F19,CAGC
10/10/2019,5,F19,CAGC
10/11/2019,5,F19,CAGC
10/12/2019,4,F19,CAGC
10/13/2019,0,F19,CAGC
10/14/2019,3,F19,CAGC
10/15/2019,4,F19,CAGC
10/16/2019,5,F19,CAGC
10/17/2019,7,F19,CAGC
10/18/2019,6,F19,CAGC
10/19/2019,0,F19,CAGC
10/20/2019,4,F19,CAGC
10/21/2019,8,F19,CAGC
10/22/2019,7,F19,CAGC
10/23/2019,4,F19,CAGC
10/24/2019,6,F19,CAGC
10/25/2019,0,F19,CAGC
10/26/2019,0,F19,CAGC
10/27/2019,3,F19,CAGC
10/28/2019,6,F19,CAGC
10/29/2019,7,F19,CAGC
10/30/2019,0,F19,CAGC
10/31/2019,8,F19,CAGC
1/7/2020,2,W20,CAGC
1/8/2020,3,W20,CAGC
1/9/2020,3,W20,CAGC
1/10/2020,0,W20,CAGC
1/11/2020,7,W20,CAGC
1/12/2020,5,W20,CAGC
1/13/2020,2,W20,CAGC
1/14/2020,0,W20,CAGC
1/15/2020,5,W20,CAGC
1/16/2020,2,W20,CAGC
1/17/2020,0,W20,CAGC
1/18/2020,6,W20,CAGC
1/19/2020,8,W20,CAGC
1/20/2020,4,W20,CAGC
1/21/2020,4,W20,CAGC
1/22/2020,3,W20,CAGC
1/23/2020,5,W20,CAGC
1/24/2020,4,W20,CAGC
1/25/2020,6,W20,CAGC
1/26/2020,5,W20,CAGC
1/27/2020,3,W20,CAGC
1/28/2020,3,W20,CAGC
1/29/2020,2,W20,CAGC
1/30/2020,5,W20,CAGC
